candle_end_time,open,high,low,close,amount,volume,index_code
2011-06-17,809.156,813.207,801.305,802.637,2766364686.72,1428628.18,sz399006
2011-06-20,800.618,800.618,787.565,791.758,2876137887.69,1477888.93,sz399006
2011-06-21,791.995,796.852,786.327,795.608,2999276968.92,1508401.85,sz399006
2011-06-22,797.418,798.237,788.558,791.513,3505316834.93,1847725.75,sz399006
2011-06-23,790.704,815.783,783.86,814.444,5943584223.79,3043269.15,sz399006
2011-06-24,812.305,835.302,810.578,832.324,6994283301.28,3506956.82,sz399006
2011-06-27,832.616,850.391,832.616,843.859,6864339756.68,3397416.78,sz399006
2011-06-28,843.983,844.961,836.94,844.177,4672379406.91,2329661.0,sz399006
2011-06-29,844.846,850.36,836.376,836.384,5872463058.34,2870804.97,sz399006
2011-06-30,834.824,846.877,834.824,845.919,4891355593.36,2412281.06,sz399006
2011-07-01,847.537,862.344,847.537,855.27,6170353263.12,3052681.83,sz399006
2011-07-04,856.504,876.168,856.504,876.168,7354353004.65,3605971.4,sz399006
2011-07-05,877.522,885.775,876.899,883.417,7175435690.28,3429034.58,sz399006
2011-07-06,881.602,894.277,877.824,894.277,8639829129.53,4005587.39,sz399006
2011-07-07,893.599,911.874,891.728,899.798,10655699412.98,4980368.28,sz399006
2011-07-08,899.468,902.049,888.219,894.909,7319717334.91,3350704.79,sz399006
2011-07-11,894.073,903.904,889.823,903.31,6624468032.7,3138543.08,sz399006
2011-07-12,895.491,898.985,888.575,891.516,8670303103.49,4134161.02,sz399006
2011-07-13,890.299,913.085,890.299,913.085,8157268351.520001,3773358.45,sz399006
2011-07-14,913.494,932.775,913.494,932.775,10920512361.1,5124319.21,sz399006
2011-07-15,935.542,951.395,933.49,951.138,13881473889.33,6429022.23,sz399006
2011-07-18,952.026,959.273,944.1,946.118,11029387607.13,4886468.95,sz399006
2011-07-19,940.424,940.424,924.09,927.297,9703353571.3,4242889.52,sz399006
2011-07-20,932.211,937.754,920.219,930.828,8278149377.14,3652248.82,sz399006
2011-07-21,930.259,930.886,915.368,915.368,7316010193.24,3321787.41,sz399006
2011-07-22,917.631,929.928,917.631,923.995,7457390155.3,3272156.77,sz399006
2011-07-25,920.852,920.852,884.101,887.063,9649923530.14,4313444.82,sz399006
2011-07-26,884.015,892.54,878.164,892.54,6559334311.63,2911907.35,sz399006
2011-07-27,890.026,917.158,883.969,915.548,9233374946.82,3884076.78,sz399006
2011-07-28,907.249,920.031,902.499,919.395,9080103442.77,3749075.35,sz399006
2011-07-29,919.525,924.839,910.241,913.278,8776327429.78,3734791.08,sz399006
2011-08-01,911.939,931.372,910.98,927.384,9110397553.71,3717874.16,sz399006
2011-08-02,923.087,932.121,905.007,932.121,11269092153.12,4822299.34,sz399006
2011-08-03,922.806,951.586,918.642,945.509,14886599408.26,6078198.68,sz399006
2011-08-04,944.832,950.027,935.415,937.475,10914948822.89,4490789.98,sz399006
2011-08-05,905.163,926.624,899.317,919.185,10291978449.37,4278637.59,sz399006
2011-08-08,908.075,913.32,859.162,877.443,11073540507.91,4853829.43,sz399006
2011-08-09,848.997,884.837,835.282,878.761,9836039821.65,4248659.64,sz399006
2011-08-10,891.223,901.861,889.863,891.752,10010494138.7,4152964.32,sz399006
2011-08-11,873.124,915.489,870.291,915.489,11144850190.89,4790986.91,sz399006
2011-08-12,920.288,932.775,920.288,926.297,10580586282.15,4554967.32,sz399006
2011-08-15,928.98,946.801,928.98,942.485,10679563981.1,4478420.31,sz399006
2011-08-16,942.945,944.869,929.789,933.139,9623865601.56,4114517.89,sz399006
2011-08-17,932.006,941.45,926.016,936.159,9578372125.7,4004712.19,sz399006
2011-08-18,934.578,935.108,915.259,915.684,9600111764.91,3953249.94,sz399006
2011-08-19,895.646,912.421,891.796,912.421,11689863509.23,4432501.26,sz399006
2011-08-22,913.605,925.394,907.859,910.606,10879156411.89,4341367.0,sz399006
2011-08-23,912.352,936.416,912.352,936.416,13627193056.69,5674449.96,sz399006
2011-08-24,940.423,954.231,939.28,940.196,16118826764.71,6468434.01,sz399006
